UniqueCount	AmbigCount
80	0
3451	0
0	180
0	177
0	175
3	175
0	190
0	195
353	22
151	0
257	0
0	0
0	782
38	782
12	377
35	377
165	0
0	20
2	20
263	0
0	0
445	7
352	45
995	0
10	0
1885	0
0	0
221	0
0	0
81	0
1	0
94	0
13	372
0	373
11	376
64	1
0	266
0	268
0	254
0	252
1	0
446	0
233	0
421	0
2	0
384	0
43	0
324	0
209	0
246	0
0	0
0	0
0	0
1012	0
883	0
1	0
72	0
284	0
575	0
251	0
419	0
19	634
15	634
0	0
0	0
62	0
0	0
55	437
19	437
55	0
51	235
0	236
0	236
113	0
3	0
372	0
1003	0
237	0
41	503
0	503
152	0
54	0
6	0
3	0
0	0
0	109
0	130
0	96
0	142
0	0
0	0
0	0
244	0
2269	0
710	0
0	648
0	639
0	630
0	657
37	803
8	809
17	784
0	0
299	0
2	0
60	329
17	329
170	7282
39	7233
47	7281
342	0
328	0
0	0
0	0
321	0
1	0
0	0
0	0
359	0
0	0
0	0
0	0
0	0
183	0
17	297
0	302
0	286
4	206
6	206
5	647
3	647
9	0
0	0
0	0
266	0
457	0
117	0
41	0
2	0
0	1719
18	1714
2	1677
338	0
578	0
0	0
0	0
0	0
0	19
1	19
2	0
5	24
4	24
1451	0
11237	0
0	0
1	0
58	0
157	0
182	0
77	112
1	91
0	91
18	577
0	577
448	0
331	0
0	0
1001	0
17	1
298	0
9	0
75	0
0	205
0	193
0	189
0	203
0	207
0	194
0	202
0	206
0	190
0	191
0	195
0	205
0	201
0	187
0	203
0	199
0	201
213	0
3	913
15	913
0	0
318	0
2	0
448	0
0	0
5	569
6	569
4	152
2	164
1	164
0	129
0	129
0	112
226	0
0	0
0	0
15	615
105	615
82	0
472	0
21	319
8	319
626	0
410	0
5	257
5	257
5	204
0	0
234	43
1059	0
66	0
106	0
461	0
1751	0
117	1469
14	1469
489	0
334	0
116	0
0	0
0	0
0	0
0	0
0	0
121	0
40	0
543	0
0	0
42	0
182	0
10	314
0	299
21	314
89	0
366	0
2	229
0	229
694	0
204	0
0	0
205	0
0	0
0	0
932	0
616	0
8	0
1	481
37	481
0	0
1332	0
0	31
0	31
0	497
0	469
0	469
0	469
0	475
2	583
0	605
2	500
0	500
150	0
20	519
2	519
246	0
5	0
126	0
147	0
0	8
1	8
1	0
52	8777
232	8777
656	0
172	450
117	1
0	2778
6	1
202	451
119	1
497	0
474	0
483	0
421	0
1	212
1	212
1006	0
39	0
313	0
156	0
1883	0
0	0
0	0
313	0
0	0
0	0
8	1693
62	1711
9	1711
208	0
0	272
0	246
11	253
190	0
2	0
0	0
9	0
0	0
0	0
8	1282
0	1242
0	1289
1172	111
1	0
0	0
0	0
0	0
0	1
1	1
4	111
0	0
316	0
17	4882
0	4931
0	4931
34	0
231	0
86	0
437	0
1007	0
518	0
142	0
112	0
252	0
0	75
2	75
0	68
12	57
345	0
0	0
1	168
17	168
689	0
218	0
60	0
208	0
927	0
443	0
0	0
1	246
1	246
260	0
114	392
3	392
0	1
0	1
120	0
0	206
1	206
542	0
0	0
4	188
11	188
8	637
1	552
176	134
48	186
23	186
45	0
0	81
0	70
0	73
0	78
38	0
16	0
0	0
0	0
26	1167
