UniqueCount	AmbigCount
181	3
4946	63
0	445
4	443
0	378
2	395
0	414
5	481
683	19
248	2
470	7
0	0
0	1713
215	1715
34	495
107	495
108	120
0	43
6	144
632	3
0	0
992	9
702	36
1732	19
20	0
3377	36
0	0
401	8
1	0
189	7
9	2
189	3
34	889
1	890
59	894
116	7
0	530
3	534
0	499
0	495
0	0
672	9
526	6
852	13
7	0
968	10
85	1
488	3
379	7
785	15
0	0
0	0
5	0
1475	19
2118	17
0	0
161	2
482	3
1160	9
546	9
685	8
170	1093
110	1094
0	0
0	0
94	3
0	0
78	667
32	667
86	0
125	451
0	456
2	456
214	1
1	0
640	5
1638	24
195	2
257	857
15	852
310	4
112	1
3	0
5	0
3	0
0	368
0	473
0	309
0	530
0	0
0	0
6	0
539	7
3556	42
1585	16
0	1428
0	1422
0	1385
0	1465
129	2377
42	2437
84	2262
1	0
501	6
4	0
112	495
59	494
889	13365
220	13279
62	13361
564	15
761	10
0	0
0	0
674	10
4	0
0	0
0	0
590	6
0	0
0	0
0	0
0	0
364	6
63	641
0	652
2	590
15	439
50	441
42	1833
62	1833
17	0
0	0
0	0
755	4
845	14
226	0
215	2
2	0
0	3892
48	3868
6	3727
701	5
821	4
1	0
0	0
0	0
1	30
1	30
10	0
9	55
9	55
3532	34
22032	251
0	0
0	0
123	1
219	1
355	2
201	43
16	226
16	226
62	1165
3	1165
491	5
753	12
0	0
1349	12
17	0
532	5
19	0
190	0
0	538
0	556
0	539
0	530
0	538
0	556
0	530
0	538
0	539
0	539
0	556
0	530
0	522
0	506
0	532
0	524
0	530
480	3
19	1778
157	1780
4	0
374	298
16	294
727	11
0	0
14	969
14	969
15	412
13	422
0	421
0	330
0	330
0	272
389	6
0	0
0	0
23	1094
236	1094
106	0
846	14
81	574
43	574
1155	11
828	12
12	325
31	325
0	255
0	0
506	60
1335	15
181	1
235	3
828	14
4040	43
549	2806
27	2804
1401	10
689	6
397	3
0	0
0	0
1	0
0	0
0	0
394	9
49	0
1017	8
0	0
85	3
317	3
50	573
0	551
115	573
170	2
991	10
19	404
2	404
1328	19
307	6
0	0
394	5
1	0
2	0
1901	17
1425	19
10	0
15	898
122	897
36	0
2378	17
0	66
8	66
0	1463
0	1397
0	1397
0	1397
0	1407
1	1762
0	1818
11	1216
0	1216
243	0
51	927
28	927
497	8
8	104
225	107
285	19
0	19
1	12
14	0
142	611
38	609
1016	24
690	671
273	1
0	3365
0	0
597	778
217	111
2443	19
776	10
713	4
528	7
16	522
16	521
2161	20
96	0
761	6
517	1
3429	36
0	0
0	0
1016	9
0	0
0	0
46	3515
125	3570
68	3567
558	2
3	687
0	561
60	627
476	0
12	0
3	0
9	0
0	0
0	0
63	2781
2	2750
1	2857
2172	72
7	0
3	0
0	0
0	0
0	0
8	0
0	35
0	0
588	2
57	7455
0	7717
0	7717
57	0
402	3
176	3
849	16
1947	14
998	7
352	4
248	5
802	19
0	173
15	173
0	155
42	131
794	3
1	0
2	241
102	241
1715	19
456	4
139	2
406	2
1651	22
711	27
0	0
9	604
13	604
286	0
262	922
21	918
0	5
0	5
248	6
16	567
3	567
1668	10
2	0
8	412
45	412
63	1474
11	1342
213	191
99	334
62	333
52	0
0	180
0	148
0	153
0	175
62	0
14	0
2	4
0	4
89	2179
397	2182
36	2178
509	7
0	0
102	2
413	2
35	268
0	256
0	268
2007	25
101	1149
523	1154
2	0
220	0
134	63
420	67
115	339
14	339
67	768
17	768
501	12
844	8
1013	12
14	193
0	193
1	49
4	49
36	0
96	2144
15	2144
150	2
126	1
21	1
0	0
495	4
1563	6
0	0
0	0
0	0
711	21
1115	17
1671	20
635	8
3968	51
0	3
0	3
0	5
0	5
3612	46
1508	4
0	0
0	0
0	16
0	13
0	16
0	13
778	5
30	1
871	3
789	9
23	307
0	253
0	261
272	1
0	0
3	79
698	95
0	685
49	685
2590	24
4	0
0	1285
66	1194
0	1252
1803	22
1590	31
2	14
297	0
529	8
4556	36
111	0
284	5
704	7
3768	44
616	8
1151	20
30	0
119	1
1017	18
0	0
74	0
1162	4
2529	22
0	0
275	7
293	1147
1	1269
111	917
16	0
9	0
13	0
22	22
19	217
2	216
0	213
213	457
0	455
5	509
45	536
0	552
9	0
156	0
668	13
17165	218
0	0
17	3
1057	10
777	10
940	20
0	0
629	3
0	0
1638	22
985	10
151	1977
24	1976
329	3
6978	89
322	2
7152	84
1735	17
5	2855
116	2856
856	7
0	0
0	0
1496	24
72	2
7	0
31	2960
32	2959
447	3
0	46
2	46
0	45
0	68
1	75
0	75
0	68
3	74
324	3
25	0
44035	500
17185	206
2	2045
312	2052
678	10
3354	29
916	4
485	2
285	1
1391	12
1060	14
87	3
704	12
37	409
0	411
0	412
16	1567
282	1298
85	1559
0	403
40	403
5	404
202	0
715	5
701	10
21	2
4	662
33	662
36	1611
14	1611
62	236
10	236
0	0
777	10
99	2
1	0
1698	23
2192	21
3588	33
616	10
635	9
19	671
20	671
564	8
1546	23
512	5
22978	171
787	9
425	2
949	11
3	0
0	43
128	977
88	977
432	2
278	3
46	0
181	0
254	4
49	0
12	0
95	10
9	10
523	7
224	18
2	17
353	0
3922	50
7021	73
1352	18
819	6
1674	15
0	457
6	370
47	429
254	2
816	10
1629	18
3686	36
1423	17
2	0
127	0
6000	49
9	0
249	4
2	0
3	0
40	172
3	193
742	9
0	0
