UniqueCount	AmbigCount
439	8
10601	99
0	562
1	559
0	493
15	499
1	517
8	586
1114	34
551	6
848	9
0	0
0	3152
366	3157
72	825
183	823
209	193
0	139
6	290
1165	18
1	0
1572	16
1241	67
3227	51
24	0
6180	57
2	0
946	21
3	0
388	1
7	0
205	0
35	1016
0	1014
67	1016
217	12
0	869
9	879
0	807
0	797
0	0
1097	9
812	16
1461	14
8	0
1382	14
144	0
902	7
638	4
782	9
0	0
2	0
8	0
2660	44
3030	23
0	0
215	0
1002	5
2089	15
660	8
998	14
326	1677
217	1671
1	0
1	2
241	4
4	1
230	1700
88	1699
168	1
203	777
0	791
14	791
368	1
8	0
1431	25
3312	39
385	10
388	1411
19	1407
406	4
209	3
13	0
3	0
6	0
0	623
0	786
0	521
0	886
0	0
0	0
8	0
1170	18
6837	62
2916	34
0	2267
0	2268
0	2216
0	2319
150	3038
49	3094
58	2829
2	0
936	11
1	0
203	853
114	851
1784	21034
162	20853
97	21024
1049	15
1269	9
0	0
0	0
1101	8
1087	21
0	1
0	1
1851	23
0	4
0	3
0	4
0	4
656	8
90	981
0	1002
3	877
12	690
78	691
47	1956
64	1955
32	0
0	0
0	0
1057	10
1409	11
404	1
204	4
5	0
0	4317
62	4297
6	4140
860	6
1648	11
0	0
0	0
0	0
3	36
0	36
3	0
5	73
19	73
5816	58
30818	276
0	3
0	3
186	3
448	4
756	8
401	99
26	388
26	389
80	2173
16	2173
996	10
1015	10
0	0
2645	35
48	3
1145	14
58	0
411	2
0	875
0	893
0	870
0	873
0	880
0	895
0	870
0	877
0	871
0	877
0	901
0	867
0	861
0	842
0	865
0	859
0	868
741	8
24	2895
185	2895
0	2
565	380
20	379
989	12
0	0
22	1751
42	1749
23	616
35	634
0	633
0	522
0	522
0	423
739	3
1	0
0	0
38	1939
416	1941
252	2
1794	19
191	1202
82	1200
2022	24
1247	21
22	748
61	748
6	562
0	1
859	105
2874	50
280	2
383	5
1565	13
7525	104
998	4839
48	4834
1549	8
1151	16
525	4
0	0
0	0
1	0
3	0
0	0
564	11
113	0
1504	20
0	0
192	5
561	8
75	926
0	891
142	926
323	2
1422	18
29	716
11	716
2165	22
1815	27
0	0
701	12
0	1
1	0
3026	37
2644	29
36	2
63	1642
235	1647
59	0
3757	33
3	110
7	110
0	1856
0	1790
0	1790
0	1790
0	1805
1	2275
0	2326
16	2153
0	2153
390	3
72	1402
36	1402
721	16
20	165
380	167
462	16
1	40
2	27
20	0
114	695
68	695
1854	25
1233	1086
406	3
0	5456
0	0
1232	1270
343	191
1787	22
1243	8
1461	14
1117	15
38	874
34	874
3967	47
105	0
862	8
659	4
4644	65
0	0
0	0
1597	22
1	0
2	0
101	6984
238	7076
131	7064
848	11
13	891
6	722
67	802
775	7
8	0
1	0
21	0
1	0
0	0
103	4316
12	4238
2	4420
3619	61
43	0
3	0
3	0
0	0
0	2
9	2
1	30
1	0
1031	9
74	13476
0	13942
1	13942
134	0
514	4
258	2
1303	22
3117	22
1678	24
577	4
386	5
847	5
6	315
19	315
1	276
61	238
1278	14
0	0
9	326
163	328
2489	23
832	5
228	2
748	11
3218	38
1431	21
0	0
12	1035
31	1035
854	7
331	1330
22	1326
0	1
0	1
419	11
21	970
13	970
2618	24
6	0
17	748
54	747
74	1213
19	1060
346	224
240	734
120	728
149	1
0	353
0	307
0	300
0	360
63	3
10	0
3	1
1	1
86	3027
552	3033
73	3023
767	6
1	0
98	2
364	8
79	569
0	537
0	569
3741	51
123	2101
998	2109
1	0
472	5
197	117
808	119
184	654
24	652
100	1196
38	1195
872	14
1622	11
1785	23
22	304
0	304
8	222
2	222
234	4
199	3700
17	3690
212	6
189	2
27	0
1	0
748	5
2503	26
0	0
0	0
0	0
1120	8
1942	22
3139	18
939	17
7465	79
0	24
0	30
0	27
0	31
7376	97
3101	30
0	0
0	0
0	11
0	11
0	11
0	11
1373	15
52	0
1642	29
1162	18
32	513
0	414
0	442
498	3
0	0
10	79
1083	89
0	1003
74	1003
6429	87
5	0
0	2359
100	2163
0	2299
2966	37
2229	56
0	22
450	2
699	12
7825	101
55	0
490	3
1436	8
7852	91
1120	6
1609	13
14	0
204	3
1800	22
0	0
119	1
2213	19
4394	25
0	0
54	0
82	340
3	380
27	277
10	1
18	0
43	0
54	34
16	421
3	420
3	408
408	755
0	755
18	729
84	772
1	804
44	0
197	0
1409	20
29934	285
0	0
10	0
2041	18
1514	20
1784	16
0	0
758	12
1	0
3919	40
4760	48
226	3390
30	3389
470	4
10135	128
538	11
14558	172
2692	19
26	4749
181	4751
1290	10
0	0
0	0
2569	35
103	9
21	0
93	6237
55	6235
860	5
4	166
