UniqueCount	AmbigCount
135	0
1306	0
0	180
2	177
0	168
1	172
0	179
0	191
406	13
157	0
180	0
0	0
0	1142
49	1142
38	246
17	246
129	0
0	96
3	96
490	0
1	0
449	6
380	26
975	0
30	0
1687	0
0	0
135	0
0	0
100	0
1	0
8	0
5	205
0	208
5	208
111	0
0	320
0	321
0	311
0	310
0	0
59	0
349	0
775	0
2	0
555	0
114	0
448	0
228	0
316	0
1	0
0	0
0	0
628	0
348	0
0	0
140	0
245	0
586	0
164	0
333	0
27	581
17	581
0	0
0	0
39	0
0	0
44	277
2	277
71	0
96	238
3	238
6	238
186	0
2	0
211	0
954	0
136	0
59	594
0	594
128	0
85	0
14	0
5	0
0	0
0	95
0	126
0	89
0	132
0	0
0	0
2	0
552	0
1826	0
703	0
0	811
0	804
0	795
0	820
58	1281
1	1283
45	1240
0	0
349	0
5	0
80	276
11	276
186	10241
18	10193
72	10242
518	0
538	0
0	0
0	0
294	0
7	0
0	1
0	1
333	0
0	31
0	25
0	31
0	31
175	0
7	192
0	193
0	182
4	287
3	287
1	223
7	223
6	0
0	0
0	0
312	0
390	0
229	0
90	0
1	0
0	733
12	733
1	712
207	0
394	0
0	0
0	0
0	0
1	41
1	41
4	0
1	5
0	5
1837	0
3083	0
0	0
4	0
136	0
192	0
356	0
112	129
0	129
9	129
9	550
1	550
215	0
304	0
0	0
1550	0
18	3
487	0
28	0
119	0
0	270
0	270
0	262
0	264
0	272
0	270
0	262
0	270
0	262
0	264
0	272
0	267
0	259
0	246
0	269
0	261
0	262
258	0
2	883
15	883
0	0
202	1
9	1
60	0
1	0
7	523
6	523
2	308
8	317
1	317
0	275
0	275
0	249
282	0
0	0
0	0
13	721
203	721
129	0
327	0
18	256
7	256
402	0
255	0
0	235
0	235
0	206
0	0
327	87
748	0
143	0
162	0
374	0
1499	0
201	2059
7	2059
595	0
219	0
116	0
0	0
0	0
1	0
0	0
0	0
248	0
76	0
587	0
0	0
67	0
198	0
4	353
0	340
30	353
104	0
492	0
3	267
0	267
904	0
130	0
0	0
238	0
0	0
0	0
1087	0
801	0
6	0
8	907
37	907
0	0
1018	0
0	55
6	55
0	252
0	239
0	239
0	239
0	250
2	367
0	369
3	927
0	927
135	0
6	238
3	238
436	0
31	0
219	0
137	0
1	15
3	15
8	0
8	771
19	771
304	0
276	417
155	0
0	3871
14	0
344	418
170	1
570	0
587	0
283	0
149	0
4	414
3	414
1143	0
17	0
185	0
308	0
779	0
0	0
0	0
605	0
0	0
1	0
3	1913
57	1921
5	1921
410	0
0	269
2	243
25	261
374	0
5	0
1	0
8	0
0	0
0	0
18	1344
2	1280
0	1354
875	93
0	0
0	0
0	0
0	0
0	1
0	1
2	93
0	0
385	0
5	2986
0	2998
3	2998
45	0
175	0
100	0
529	0
414	0
435	0
167	0
84	0
289	0
0	154
6	154
0	141
23	110
510	0
0	0
1	276
23	276
537	0
338	0
165	0
179	0
658	0
1732	0
0	0
0	504
4	504
91	0
310	1270
7	1270
1	11
0	11
154	0
3	309
0	309
675	0
2	0
4	264
19	264
7	657
5	552
243	156
79	291
24	291
31	0
0	289
0	253
0	258
0	284
3	0
52	0
9	3
0	3
10	2028
153	2028
5	2014
300	0
0	0
98	0
176	0
53	235
0	220
0	235
1234	0
24	638
343	638
0	0
214	0
138	0
315	0
28	252
3	252
24	464
3	464
324	0
373	0
307	0
1	136
0	136
2	251
3	251
562	0
1	495
1	495
59	0
122	0
9	0
2	0
178	0
921	0
0	0
0	0
0	0
130	0
572	0
507	0
249	0
1443	0
0	9
0	10
0	8
0	9
1101	0
1425	0
0	1
0	1
0	21
0	19
0	19
0	21
408	0
65	0
585	0
510	0
0	231
0	176
0	188
154	0
0	0
2	1
263	1
0	136
25	136
1541	0
4	0
0	813
17	763
0	771
1140	0
958	0
0	0
150	0
424	0
3142	0
27	0
209	0
400	0
1012	0
458	0
334	0
0	0
93	0
600	0
0	0
53	0
786	0
1381	0
0	0
7	3
6	83
0	91
10	77
2	0
3	0
15	0
28	0
1	90
0	90
0	90
228	266
0	266
2	219
12	257
0	260
8	0
107	0
501	0
3734	0
0	0
9	0
881	0
561	0
950	0
0	0
144	0
3	0
1058	0
534	0
52	1076
5	1076
213	0
2391	0
183	0
3082	0
1024	0
2	1964
35	1964
350	0
0	0
0	0
1319	0
0	0
23	0
10	771
2	771
251	0
0	49
1	49
0	45
0	38
0	40
0	38
0	40
3	38
116	0
1	0
6519	0
5591	0
0	944
321	944
511	0
1208	0
291	0
335	0
264	0
1050	0
687	0
63	0
402	0
42	314
0	314
0	314
0	1082
190	942
59	1081
1	264
16	263
0	264
98	0
179	0
412	0
9	0
5	461
9	461
28	872
10	872
114	313
2	313
0	0
542	0
128	0
1	0
904	0
143	0
314	0
278	0
444	0
6	437
5	437
182	0
723	0
260	0
7015	0
262	0
283	0
300	0
1	0
0	15
75	367
30	367
365	0
197	0
26	0
57	0
187	0
49	0
4	0
295	0
0	0
62	0
179	0
1	0
237	0
2542	0
4348	0
898	0
676	0
1058	0
0	441
1	376
19	426
173	0
599	0
1008	0
1007	0
524	0
19	0
765	0
4698	0
0	0
33	7
0	0
1	0
13	311
0	89
95	0
0	0
0	0
244	0
116	311
0	0
518	89
165	0
8	26
86	30
0	0
287	0
326	0
512	5
572	0
65	0
26	0
3	0
119	0
593	542
429	620
0	0
38	336
1	0
9	0
1890	0
11	0
449	0
2	268
2	277
72	191
1	12
0	12
400	0
0	471
0	478
0	465
0	484
0	471
0	484
4	473
0	481
0	487
2	273
10	273
19	61
3	61
1781	0
576	0
168	0
2	138
2	138
14	962
2	962
0	0
0	0
824	0
178	0
2	591
0	576
2	571
0	595
9	578
565	0
0	0
331	0
9177	0
880	0
1	599
0	599
0	0
22	205
1	205
5	408
0	408
558	0
36	1196
33	1196
399	0
8	1029
0	1025
0	1022
564	0
35	510
26	496
19	367
186	0
1190	0
0	0
0	0
383	0
