UniqueCount	AmbigCount
792	15
39	540
10	540
379	5
3	0
1734	18
526	5
799	6
0	0
1137	19
1529	26
7	0
9	204
1	204
5795	62
34	1
7	0
1281	21
1408	22
0	0
990	8
558	9
594	6
3559	47
2	1
0	1
867	12
801	1544
0	1540
1225	21
18	1324
86	1324
521	6
23	0
22	958
7	958
28	0
28	0
592	6
950	10
0	0
629	10
24	0
71	2438
53	2438
21	738
0	738
0	0
808	13
650	7
449	7
1844	29
26	0
2744	39
0	0
8	0
354	4
15	1
14	1
0	0
120	0
1508	19
241	3
2301	29
26	0
29	436
1	434
1142	15
1339	16
650	4
10	634
0	634
881	16
95	1
0	0
1680	18
1668	18
11	443
2	440
403	6
31	0
14	0
47	2
92	1
5	0
584	6
37	1220
205	1220
484	11
379	862
0	857
3995	52
668	3
1905	32
369	6
325	134
386	127
38	119
0	119
2	0
124	1
513	4
533	3
105	3
92	3
292	1511
0	1510
0	0
3	0
0	0
3	0
1305	8
6	114
16	115
5381	61
848	18
37	193
8	192
174	4
972	14
29	1
0	1
137	3
207	9
1	0
0	0
1450	236
1509	238
120	1119
195	821
0	0
236	1771
167	1573
54	1117
112	1117
55	1868
91	1870
435	2
399	5
17	0
0	611
46	612
30	1239
44	1237
126	21
0	19
0	211
117	211
621	7
8	30
0	29
0	29
74	1241
26	1241
759	14
4810	62
376	7
1036	22
589	7
8	0
17	1108
112	1111
283	678
11	674
8	656
1245	16
2	0
133	2062
0	2062
0	0
0	0
10	0
1498	16
800	9
0	0
0	0
0	0
60	3480
0	3697
113	2922
877	5
4246	62
0	2
74	692
2	674
590	27
1250	14
297	8
2093	318
455	299
320	4
166	3695
75	3693
10	1
1360	18
11	0
160	4
0	111
3	111
780	8
1865	16
0	115
454	1313
12	1195
24	881
2696	15203
1393	15196
82	726
0	726
637	7
241	25
106	363
4	337
365	6
79	1158
0	1155
131	3157
48	3157
1502	13
0	128
0	129
0	84
0	82
370	13
4	0
4	187
45	187
7	7
0	7
23	0
858	12
0	0
211	0
26	1545
16	1530
653	1544
9	0
4350	61
255	1
562	2
32	245
3	245
248	705
55	700
34	0
139	0
1626	17
442	6
377	5
0	25
2030	53
150	871
0	871
4143	37
41	1
1	0
21	0
1	0
21	12
5711	91
1487	24
185	1
1061	10
286	4
85	3
15853	177
7952	85
10	0
56	1
1707	25
53	34
2798	32
106	1232
53	1231
1801	34
0	0
1208	9
1743	15
1102	18
808	6
959	15
8	0
626	12
1	0
3356	41
0	0
1248	15
2363	29
58	865
10	865
2772	43
32	0
116	1073
35	1072
0	0
2144	18
1273	16
3784	54
2327	30
3120	42
5	238
0	291
0	291
3	291
66	6
4	0
363	86
190	363
105	277
83	878
33	878
593	9
1728	16
0	0
0	167
1604	183
536	5
3727	61
2929	37
2	752
6	884
0	479
0	347
0	0
13681	158
4438	50
132	473
3	472
1555	13
140	470
47	470
3958	1468
13	1425
1	0
568	2
0	0
1286	4
1646	22
2321	38
7	306
18	306
0	0
337	4
4979	62
66	269
2	269
0	232
40	2
39	0
681	5
0	0
518	6
284	2
0	0
147	1234
147	1234
856	11
70	13093
4673	13119
290	3
692	8
3	0
2566	28
1	256
0	256
366	4
0	0
1819	23
482	1
741	16
318	1727
49	1721
1306	16
1191	23
11	274
61	276
1482	18
3479	41
0	0
0	0
64	1670
34	1670
2	0
2205	10598
2	10590
1487	24
1019	13
1	0
96	889
34	889
174	1570
12	1570
964	14
5	0
5030	63
2	0
8448	15030
9	14951
481	2
2543	25
503	4
24	156
6	154
373	5
0	0
967	11
77	361
8	361
7	0
1142	17
1	0
51	434
140	435
27	0
21	9789
59	9774
1012	9801
27	799
124	801
4	735
8	698
0	767
2	0
946	10276
446	10275
0	0
229	293
1026	297
1458	16
1180	19
83	3
1	0
72	1315
14	1310
64	1284
50	3468
11	3392
0	3559
1970	25
75	2
0	744
0	692
0	668
0	717
0	610
0	561
0	582
0	634
0	671
5	0
3	0
645	8
614	6
638	10
0	19
0	19
2564	39
690	14
393	508
8	494
14	504
2	0
1	0
372	4
0	0
232	0
136	0
9	183
11	183
416	5
659	14
91	338
10	336
750	5
4055	46
0	0
3	0
0	0
246	1
303	2
3990	41
3373	40
2638	36
166	2
316	6
20	0
5	686
75	686
10	13
105	1186
49	1185
1021	11
1583	24
663	5
6	0
5	0
428	3274
134	3139
25	3282
6501	104
895	33
287	5
382	4
1597	24
0	0
168	539
9	536
405	3
28	0
549	9
538	0
167	1076
16	1072
717	9
472	7
1088	4
2	0
4157	50
169	2
0	0
0	0
0	0
2	0
952	14
2042	20
348	5
55	780
62	781
1256	31
238	4
4	1913
0	1711
2	1801
6	2003
4138	61
0	152
0	147
29	129
120	1079
71	1077
16092	204
10	0
351	2924
31	2917
14	584
50	584
2387	34
1072	14
1	33
0	33
17423	194
3511	41
4	0
2	0
0	0
747	9
212	2
406	7
3888	48
15	2
365	3
90	1
0	0
2	592
52	592
0	0
0	611
0	503
0	558
0	513
0	568
0	601
159	250
8	249
336	6
0	0
531	12
118	1
2176	20
110	1
1993	34
1	0
276	2
17	0
1	0
511	2
2641	34
836	10
724	10
59	857
24	857
318	6
1843	15
200	1
35	1
218	2
1967	25
44	213
689	222
235	7
9	0
13	0
230	5
0	0
2	0
0	0
1077	9
52	1
664	7
1	0
6	0
134	1
929	12
195	2180
191	2181
126	400
2	400
1	388
243	4210
14	4207
0	0
152	1075
2	1132
36	1129
930	22
0	0
15	0
0	0
2	0
0	0
3626	35
2188	47
1857	15
729	8
0	1833
0	1584
0	1604
0	2054
0	1808
0	1828
0	2074
0	1813
0	0
1552	19
31	151
776	157
434	4
585	7
843	10
333	5
1	0
3	0
4550	41
102	572
5	572
648	10
73	0
38	8
27	4
610	12
3	0
0	0
0	0
0	0
0	0
5	0
315	4
1	0
3501	47
0	0
1891	21
0	3757
0	3449
0	3407
0	3799
6	3411
488	0
10	0
50	0
0	684
0	607
0	585
0	660
0	553
0	531
0	606
0	630
12	1962
477	1970
3	0
3923	40
0	0
0	0
831	8
140	791
0	798
1058	19
1541	17
17	1
0	0
439	342
1	336
935	10
6	86
0	86
1578	9
10760	116
4	0
1104	4
73	1
24	877
16	877
52	740
1328	14
891	10
751	2260
1063	2263
945	3
0	0
3	0
0	1364
6	1301
3	1280
0	2
0	2
145	2221
0	2219
647	2393
79	2384
1385	15
4362	51
0	19
1	19
106	2591
49	2591
16	179
16	179
0	0
1517	27
4010	70
1048	10
4070	43
89	1256
3	1250
8	1256
654	135
34	519
20	482
0	389
0	9
4721	59
91	4
156	2
114	590
0	590
4	1500
24	1510
0	1445
38	1208
97	1222
121	325
214	326
884	10
0	0
166	4
7	0
17	3
1	2
235	1
519	2
86	1633
129	1634
6	352
2193	384
500	3
305	2648
200	2666
30	2318
1579	23
4359	51
454	6
754	11
0	0
222	0
1721	18
11	1558
69	1558
79	1449
80	1448
2260	37
56	1938
36	1938
1	1
0	1
20	1188
74	1188
0	0
224	3
707	17
107	1
367	2
1058	9
965	10
175	2
9	449
181	450
771	18
925	16
43	2603
0	2736
169	1444
3694	57
0	0
18	0
5125	56
2044	26
422	5
1249	11
5	0
90	921
5	920
0	814
407	3
491	229
0	517
0	517
63	300
183	507
106	506
1496	20
15	0
0	2635
29	2800
19	2798
153	0
1152	8
0	0
60	642
16	641
384	3
2542	33
0	0
537	4
2551	28
1522	21
759	4
472	3
6	0
0	0
0	0
0	0
0	0
240	27
42	1244
10	1244
7	1215
109	1215
7982	77
145	0
431	5
39	2
664	8
926	13
2024	28
5	0
562	4
2133	24
0	4662
17	4435
1	4570
4	398
2402	421
0	99
0	100
0	13
0	12
189	86
64	1
374	9
0	447
18	447
1	0
55	374
1	371
1382	8
295	6
686	9
14	0
506	29
24	360
0	399
3	408
251	2033
0	2031
2	8
0	8
141	779
24	777
452	1488
40	1479
20	1
419	5
0	0
894	3
1403	17
11	0
2202	17
1406	17
76	1108
3	1107
6	0
970	17
1	3
583	6
6	0
323	4
561	3
3514	42
745	12
549	17
560	12
0	0
1188	14
0	0
19	203
2	202
52	2383
0	3027
18	2817
0	0
0	0
923	11
8	973
0	1062
29	1009
162	1
0	707
0	742
12	649
0	0
2963	36
2	368
22	368
87	0
4662	53
2	93
2	93
156	364
6	364
3	0
1358	17
14	0
787	9
59	325
4	324
648	12
1683	25
289	4
1053	16
1681	25
0	0
1306	15
355	3
98	3
268	4
968	16
88	0
5	0
101	0
0	0
280	1
1770	19
880	9
3827	65
485	4
693	12
288	3
482	2
440	2
170	1228
11	1227
15	1000
40	1028
156	1028
951	4
12	0
144	538
9	537
2887	38
0	808
0	830
0	808
2	631
0	812
0	744
0	748
0	833
2	1
4	0
2102	20
0	0
33	52
9	0
100	6
0	16
0	15
3698	35
53	725
9	679
44	724
1096	14
37	701
10	701
4291	13263
7	13239
22	342
13	342
605	6
2602	21
726	9
0	1503
0	1485
0	1614
0	1596
0	1366
24	1493
607	8
423	350
11	346
2700	34
29	1506
81	1508
71455	819
1993	18
1849	15
445	5
673	3
2742	36
658	12
0	4
1	4
1729	23
33	6
31	0
5	132
202	134
3454	52
767	10
40	659
44	657
39	3192
7	3192
613	9
8305	92
3500	45
2407	30
1916	25
121	25
0	24
70	1
3	0
1	0
678	12
645	15
176	1
455	4
0	28
0	28
971	9
1857	15
1	0
5	0
0	227
16	233
0	227
0	233
0	0
0	0
17	32
188	33
412	3
403	1623
4	1617
62	1166
13	1166
4	0
77	1
39	4
168	41
2	0
1012	14
0	0
962	16
703	8
103	1096
88	1096
877	3
22	327
139	333
515	6
275	3
194	4
138	3
950	12
10	663
149	663
1	0
3	0
0	0
63	803
2	803
2233	27
81	6
293	5
1573	10
855	15
304	2
0	94
16	94
0	0
383	8
3410	36
1480	18
682	8
1461	17
3271	21
427	5
517	8
331	2
95	2
1013	502
135	494
542	3
1243	11
23502	283
318	1
705	1
3870	56
3	2307
3	2307
0	0
1997	27
5130	55
0	128
0	123
0	127
0	124
0	108
1277	11
9	0
479	3
270	3
1279	21
485	5
4	0
612	6
1	29
0	29
321	6075
318	6077
1066	20
7	124
13	124
114	1
0	0
2963	38
395	13
1270	18
424	9
1503	18
0	588
14	473
0	504
6	658
1	607
3	639
3062	55
0	0
0	0
1	0
0	476
53	476
556	7
1306	19
6944	108
1	0
3339	61
167	0
596	8
1959	18
25	612
10	612
11	635
33	634
0	621
1908	31
2756	20
79	0
5918	87
4088	51
12	661
137	664
1315	12
4	0
649	9
1544	23
207	3
533	7
26	0
0	0
7073	90
0	0
26	75
5	75
248	2
2919	34
1660	13
574	9
38	343
11	341
1815	26
14	1
0	13
0	13
0	13
59	4
57	609
3	604
0	615
1386	30
247	541
917	548
1153	25
0	0
1687	22
260	6
301	3
0	197
0	204
0	195
0	202
2565	27
1	2118
25	2016
1019	116
1	0
3065	40
297	1
1258	10
0	0
7067	93
13	0
1263	14
14	0
1	0
3	0
0	38
3	38
407	6
438	3
895	9
25121	293
553	10
1619	17
0	0
855	7
1105	55
57	88
200	1017
82	970
0	0
1536	21
2331	27
2734	382
1	350
0	350
4405	53
518	6
8404	95
273	3
539	4
2003	25
2751	26
41739	1568
1209	12
4	1117
13699	198
46	56
99	2
584	4
29	0
328	2
411	2
0	0
783	10
470	9
0	0
0	0
0	0
0	0
0	0
48	0
2	9
0	9
0	9
2293	23
34	876
8	876
3471	41
129	3224
118	3207
0	3462
28	2986
992	13
0	0
875	13
1330	22
0	0
4	513
243	518
926	11
929	11
3802	61
1624	19
171	563
2	564
0	562
198	2777
53	2776
0	0
879	8
716	12
1860	24
270	64
978	78
278	1
0	0
1247	16
0	2
60	1347
51	1346
1511	21
2	46
0	46
2	19
2808	40
0	0
1296	15
2084	18
60	312
5	312
296	26
123	575
0	573
972	13
0	460
32	438
0	346
9	615
13	615
0	0
930	6
0	0
352	2254
127	2253
4875	54
138	1
3385	35
2507	38
11	0
0	0
624	7
0	457
0	411
0	451
0	448
0	404
0	442
0	402
8	200
28	200
255	4
180	1
1931	26
578	11
572	6
1895	19
4	0
0	0
1627	25
13	573
57	575
0	0
1636	28
1106	15
0	11
2050	15
813	19
6	0
1	126
28	124
9	96
798	10
0	0
917	13
5211	50
9121	119
0	0
631	8
162	1
54	0
0	0
2497	26
23	7
0	7
5	1027
464	1027
79	3260
384	3262
1445	18
0	0
0	958
0	964
0	1076
0	1070
855	10
885	7
0	0
157	739
22	780
1	766
0	582
0	0
2096	29
46	2
3438	24
0	0
2080	16
4292	55
939	11
90	0
834	11
2988	41
320	2787
130	2785
2	0
0	0
33	1
3	3056
81	3056
0	107
0	89
0	79
0	97
14	98
76	6058
54	6059
0	10
0	10
20	1
0	0
1931	4748
9	4729
29	4201
0	491
0	437
0	459
0	469
669	3
29	0
271	53
60	48
73	2
1895	484
3	0
2232	19
2618	37
60	282
1	282
20	0
16	0
73	185
465	186
1552	19
582	9
1	0
2029	21
5	0
299	1535
2	1531
86	521
0	526
151	523
838	16
1835	19
482	4
174	0
518	7
596	7
763	15
1609	15
271	4
23	783
34	783
1694	12
31495	392
1013	15
728	12
10	0
1386	26
17	599
0	586
2	564
2	554
379	2
82	2334
53	2334
2	74
116	1
2	298
12	298
0	730
3	718
3	689
179	2
119	1
2311	33
109862	1303
61	8027
288	8029
1425	17
2410	35
931	7
2	863
9	781
0	767
115	3464
158	3464
0	0
12670	174
427	3
612	11
481	4
790	15
172	5
476	214
111	657
0	656
4	755
8	755
990	10
141	0
14	241
1	241
1172	15
2	55
6	2244
5	2237
0	2030
0	2037
0	0
1165	23
346	3
1	8
0	8
6807	89
2234	22
1767	22
1066	13
758	4
26	5
40	4
55	1
2524	36
7	0
5	0
45	2431
0	2474
5	2531
2	2434
0	2491
0	0
2258	30
3279	37
2	2
83	517
39	516
248	4
1255	16
109	7881
0	7595
0	6933
0	7299
0	7314
0	6653
0	7019
3023	36
2028	30
2	0
0	0
1	1568
1	1568
7	909
0	881
0	925
1	875
0	3590
0	3501
0	3492
1	3599
35	274
17	265
0	276
484	11
335	4
0	1
1035	18
458	5
2	0
91	5
1623	23
46	919
0	901
0	892
0	931
1983	22
35	1933
61	1961
15	1960
16	1953
390	2859
330	2852
421	95
7	91
703	12
682	2
15827	238
532	0
522	4
0	0
460	3
0	0
1166	8
0	179
1090	11
142	3
5	3
565	6
45	266
11	266
3	91
0	91
0	89
251	0
0	633
0	596
0	598
0	631
2	94
1	94
1465	16
380	5
23	0
0	0
0	0
619	2441
987	2445
1	0
2	659
0	595
0	588
2	652
1038	15
1750	22
209	2
0	600
0	586
0	552
0	552
0	634
0	600
0	606
0	572
0	572
0	614
0	580
0	580
51	0
1027	6
41	0
1296	17
632	4
876	17
8	0
44	404
12	404
89	1409
126	1412
0	0
0	0
0	0
811	16
857	7
9	0
90	2664
3	2664
10205	119
16	0
6	458
21	458
0	288
0	284
4	227
44	112
0	104
14	89
0	74
1089	12
90	0
792	4
1542	19
178	554
2	553
27	924
14	924
206	2
0	1040
4	1040
516	38
3	0
2	0
1501	3551
60	3528
0	0
32	8106
0	8153
615	8155
0	2
421	6
5	1
97	2
0	0
0	0
0	0
3153	806
2098	1548
97	611
1108	621
0	0
695	1440
879	858
0	0
389	2
1122	12
120	0
5	2
11	175
4	175
385	3277
58	3274
16391	191
2	0
10	1016
210	1020
124	1922
129	1921
7	17
0	17
297	4
656	11
487	2
886	10
120	0
96	2
694	11
764	9
469	4
4168	43
82	370
0	370
595	12
732	9
923	9
0	0
10175	152
5	0
25	0
665	3
1	0
4315	56
585	6
1730	11683
174	11660
22	3
18	1
0	0
3228	28
5454	66
0	0
5	92
5	65
2	93
321	0
479	8
692	11
422	5
0	0
62	0
1004	7
1401	15
1	24
16	22
0	23
1	19
2461	30
0	0
727	6
1	0
383	2
2418	18
0	3184
0	2928
0	3139
0	2973
1983	27
1501	18
1431	13
101	0
1810	32
0	2220
0	2254
0	2174
0	2206
31	2122
1942	15
987	14
264	40
7	140
3	104
0	61
0	93
0	1
1305	16
0	58
14	61
0	0
413	3
74	0
43	0
135	2
1467	28
0	0
0	0
926	10
1	0
4160	40
0	0
1609	15
871	10
0	503
0	491
0	483
0	495
58	0
238	2
7	0
2819	30
498	7
1	0
662	9
611	5
631	2
542	9
503	6
404	5
153	5
0	0
989	11
889	5
665	8
1833	26
22	683
35	681
30	606
68	1704
50	1702
1	0
81	3392
214	3604
405	3714
88	1348
0	1352
0	1426
0	1177
0	1251
2603	7707
374	7693
667	8
502	7
60	1
5019	50
100	516
11	515
2030	13
1888	20
351	8
1825	21
293	3
2340	38
7698	87
3288	61
0	8
1	95
98	88
842	7
4	662
0	662
5	628
483	9
2	0
1104	12
1149	14
422	5
384	3
175	0
488	3
97	1
1356	20
21	223
8	223
21	2038
72	2039
0	0
0	18
14	20
0	20
310	478
1	474
1485	14
1118	20
783	10
36	1156
1	1156
1038	41
53	3
1203	23
941	16
13	0
28391	373
242	436
92	436
1051	12
118	3
36	724
0	732
45	694
1241	19
1358	16
1036	8
0	0
2	0
1	0
1528	4129
226	4114
1309	24
522	7
523	4
202	1
108	2
6	0
951	10
1992	27
4402	70
30	0
5	0
0	0
9	703
13	691
6	733
0	765
7	758
593	17
36	10
0	291
5	291
15	0
243	5
3047	48834
0	48809
4	0
1295	17
89	326
2	308
0	327
358	1
193	0
81	1
0	0
36	0
412	5
2167	23
692	7
4966	1512
86	1438
2	0
3	0
897	20
650	14
553	7
25	17496
0	17496
2541	34
2	0
1451	18
1	0
0	0
0	0
0	0
6	1
1220	10
351	6
918	13
0	4228
4	4312
0	4426
0	4086
5	19
0	19
10	0
9	1389
177	1391
1231	14
666	4
1162	19
1296	14
1825	26
82	2
1314	19
0	4693
0	4409
0	4365
0	4650
0	4452
0	4408
84	1011
16	1071
13	990
1	1008
0	976
29	918
6	899
2	901
14	916
10498	117
911	25
76	96
0	96
1533	1110
2	1093
47	261
0	247
16	262
722	12
848	11
1011	21
3674	37
0	0
1209	13
1042	13
5	0
13805	168
0	0
7	0
1	0
2	0
317	3
2	0
512	6
862	14
485	4
1307	12
217	3
506	9
748	9
693	7
0	724
0	684
0	548
0	588
496	8
15466	177
7	0
37	1
181	4
1698	18
5	335
32	335
326	3
43	0
299	2
640	18
12	0
10	0
519	8
1885	63
77	38
1408	20
1374	26
1406	14
1039	13
0	0
4195	34
0	11
4317	43
3404	39
97	2
3	0
1781	15
3919	44
270	2
2623	40
1	0
0	0
2121	27
1290	28
39	1
190	4
1	0
712	6
2885	27
20	0
75	0
175	2
1137	20
81	4
1442	17
5501	82
409	8
7	679
916	694
5728	59
137	1
84	0
2143	17
18874	202
