UniqueCount	AmbigCount
101	0
4097	0
0	222
0	221
0	208
2	216
0	223
0	237
404	19
176	0
257	0
0	0
0	913
56	913
14	427
36	427
166	1
0	67
2	67
309	0
0	0
490	8
398	42
1090	0
11	0
1925	0
0	0
352	0
0	0
94	0
3	0
21	0
21	444
1	449
16	451
52	0
0	280
0	282
0	258
0	256
0	0
538	0
250	0
630	0
2	0
442	0
42	0
353	0
207	0
268	0
0	0
1	0
1	0
1481	0
1257	0
0	0
92	0
290	0
702	0
291	0
455	0
24	694
14	694
0	0
0	0
54	0
1	0
75	468
25	468
61	0
59	227
0	227
1	227
105	0
1	0
414	0
1175	0
309	0
66	618
0	618
130	0
74	0
18	0
11	0
0	0
0	108
0	142
0	95
0	153
0	0
0	0
3	0
326	0
2311	0
775	0
0	608
0	608
0	598
0	618
45	945
6	951
34	903
0	0
346	0
2	0
96	390
13	390
227	9849
21	9797
46	9850
439	0
365	0
0	0
0	0
322	0
34	0
0	0
0	0
438	0
0	1
0	1
0	1
0	1
215	0
10	295
0	298
1	288
2	209
4	209
3	591
1	591
7	0
0	0
0	0
347	0
471	0
142	0
52	0
1	0
0	1619
22	1614
0	1590
366	0
530	0
0	0
0	0
0	0
0	21
0	21
0	0
2	29
6	29
1734	0
12408	0
0	0
2	0
62	0
154	0
174	0
74	143
0	98
4	98
19	598
1	598
442	0
351	0
0	0
1640	0
15	5
412	0
13	0
113	0
0	237
0	234
0	235
0	239
0	238
0	235
0	239
0	238
0	236
0	236
0	235
0	237
0	238
0	223
0	234
0	235
0	238
262	0
4	1060
18	1060
0	0
256	1
4	1
188	0
0	0
3	606
12	606
8	146
5	150
0	150
0	127
0	127
0	112
251	0
0	0
0	0
9	769
132	769
76	0
710	0
37	337
18	337
619	0
544	0
3	258
4	258
0	219
0	0
295	51
1083	0
69	0
105	0
504	0
2027	0
150	1661
10	1661
477	0
364	0
92	0
0	0
0	0
1	0
1	0
0	0
90	0
27	0
537	0
0	0
32	0
219	0
5	253
0	239
16	253
95	0
392	0
4	219
0	219
922	0
311	0
0	0
241	0
0	0
0	0
1102	0
814	0
8	0
1	494
28	494
0	0
1396	0
0	40
4	40
0	479
0	469
0	469
0	469
0	473
2	604
0	610
3	832
0	832
146	0
20	605
6	605
258	0
13	0
119	0
161	0
0	7
0	7
1	0
27	322
8	322
621	0
211	447
104	0
1	2971
7	0
259	447
126	0
470	0
531	0
640	0
525	0
5	237
1	237
1094	0
30	0
250	0
174	0
2180	0
0	0
0	0
423	0
0	0
0	0
9	1783
83	1802
5	1802
250	0
0	313
1	288
17	302
220	0
3	0
2	0
10	0
5	6
0	6
6	1355
3	1310
0	1363
1261	106
3	2
0	0
0	1
0	0
0	1
1	0
2	106
0	1
354	0
19	5915
0	5967
0	5967
25	0
199	0
82	0
464	0
1179	0
531	0
162	0
144	0
250	0
0	109
4	108
0	98
11	77
486	0
0	0
0	200
10	200
885	0
313	0
58	0
185	0
1069	0
989	0
0	0
2	290
2	290
306	0
99	391
6	391
0	1
0	1
122	0
3	255
0	255
973	0
0	0
4	238
12	238
11	754
6	630
209	163
52	181
22	181
53	0
0	140
0	122
0	122
0	140
2	0
37	0
0	0
0	0
15	1278
145	1278
6	1270
252	0
0	0
16	0
95	0
24	129
0	124
0	129
1211	0
21	692
263	692
0	0
203	0
76	0
284	0
25	198
4	198
17	506
4	506
275	0
544	0
571	0
6	87
0	87
1	56
0	56
56	0
29	973
0	973
53	0
78	0
8	0
0	0
218	0
856	0
0	0
0	0
0	0
517	0
579	0
1323	0
377	0
2660	0
0	24
0	28
0	24
0	28
3058	0
965	0
0	0
0	0
0	7
0	7
0	7
0	7
343	0
17	0
403	0
471	0
0	217
0	173
0	189
170	0
1	0
0	0
360	0
0	462
42	462
971	0
1	0
0	611
24	570
0	591
1070	0
975	0
0	0
171	0
363	0
2461	0
29	0
138	0
534	0
2160	0
329	0
567	0
0	0
68	0
506	0
0	0
25	0
829	0
1636	0
0	0
7	1
40	340
0	357
15	316
7	0
7	0
7	0
23	0
5	105
0	105
0	103
162	244
0	244
1	319
16	346
0	357
12	0
110	0
401	0
11895	0
0	0
3	0
614	0
499	0
846	0
0	0
132	0
0	0
1798	0
1487	0
60	1044
2	1044
161	0
4119	0
157	0
4157	0
955	0
1	1554
18	1554
463	0
0	0
0	0
593	0
0	0
1	0
22	1751
0	1751
243	0
0	32
0	32
0	30
0	52
0	56
0	54
0	54
1	54
136	0
24	0
16101	0
5097	0
1	996
233	996
411	0
2069	0
643	0
224	0
166	0
915	0
866	0
118	0
417	0
21	272
0	272
0	272
1	976
167	881
45	974
0	217
17	216
0	217
75	0
296	0
472	0
20	0
1	427
10	427
20	831
17	831
50	205
0	205
0	0
499	0
86	0
0	0
898	0
1447	0
1550	0
412	0
348	0
2	278
4	278
400	0
1232	0
221	0
9982	0
294	0
259	0
586	0
1	0
0	19
56	469
23	469
281	0
155	0
14	0
47	0
115	0
16	0
3	0
155	0
0	0
252	0
207	0
0	0
145	0
2419	0
4040	0
818	0
600	0
767	0
0	294
0	262
14	286
172	0
425	0
742	0
1457	0
614	0
4	0
384	0
3386	0
0	0
77	10
0	0
4	0
5	147
0	139
237	0
0	0
0	0
338	0
78	147
0	0
617	139
181	0
43	64
137	67
0	0
175	0
373	0
522	12
382	0
41	0
19	0
1	0
92	0
406	581
603	675
0	0
26	370
1	0
1	0
2002	0
5	0
246	0
7	234
2	240
40	188
0	2
0	2
418	0
0	251
0	260
0	247
0	264
0	251
0	264
4	247
0	257
0	261
0	300
4	300
8	54
0	54
2257	0
690	0
164	0
2	317
5	317
6	749
0	749
0	0
0	0
782	0
178	0
4	548
0	524
0	515
0	549
2	525
910	0
0	0
252	0
6583	0
679	0
1	458
0	458
0	0
24	217
7	217
9	373
1	373
577	0
56	2093
41	2093
531	0
6	949
0	937
0	943
406	0
76	1541
77	1509
32	1170
357	0
1078	0
0	0
0	0
244	0
7	108
1	108
124	0
218	0
491	0
777	0
1410	0
1497	0
248	0
872	0
0	0
2110	0
7	141
1	141
208	0
0	0
0	0
576	0
381	0
4	0
11	558
115	558
27	0
1	0
0	2391
0	2286
0	2256
0	2151
44	0
125	62
0	62
280	0
788	0
184	0
1	0
431	0
0	1334
0	1180
0	1173
0	1327
0	523
0	490
0	512
0	479
395	0
163	0
637	0
249	0
467	0
1464	0
176	0
1	0
1	0
10	922
68	922
275	0
426	0
150	0
366	0
1	328
5	328
25	67
3	67
923	0
686	0
2294	3832
147	0
125	0
12	235
0	235
219	0
129	0
1	0
139	0
0	0
6694	0
6209	0
83	489
6	489
99	0
171	0
24	238
2	238
1	242
0	261
0	258
0	267
0	254
1	129
1	129
10	354
13	354
0	1
0	1
2403	0
0	0
0	0
0	2
0	2
0	343
0	342
0	341
0	342
0	341
0	345
0	344
168	0
0	0
0	0
1168	0
941	15
1	341
0	311
0	327
0	344
245	0
7828	0
353	0
1	156
88	156
1546	0
0	259
3	259
7	1371
91	1371
1386	0
77	560
3	560
401	0
534	0
214	0
402	0
245	0
932	0
1161	0
6	0
3	0
2	133
0	133
130	0
123	0
122	0
66	0
28	794
7	794
0	0
0	19
0	19
0	19
94	0
6	0
148	0
2	31
0	31
0	82
0	82
234	0
578	0
247	0
352	0
1087	0
1491	0
494	0
1595	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
939	0
2	81
0	81
0	0
7	0
0	0
1170	0
286	2089
20	2089
107	1311
38	1311
593	0
0	0
0	0
6	0
1082	0
4901	3832
169	0
434	0
6040	0
7	811
30	811
137	0
452	0
62	0
713	0
613	0
0	163
3	163
209	0
0	1
0	1
4425	0
72	0
760	0
0	0
644	0
257	0
8	0
1444	0
477	0
53	853
0	831
7	828
486	0
340	239
2	245
7	153
0	159
0	0
0	0
4103	0
253	0
1	0
855	0
351	0
0	0
329	0
304	0
3534	0
75	9
3	187
1	59
0	0
1	0
2	156
0	141
89	138
29	0
88	0
3197	0
9	0
0	4
3	4
0	3
52	376
0	376
0	0
166	0
24	0
1	2
1	2
14	53
0	53
656	0
722	0
3929	0
109	0
752	0
1	0
136	0
2	0
217	0
143	0
0	530
0	535
0	512
0	507
0	509
0	503
344	0
1282	0
4235	0
0	306
0	271
0	283
0	318
1167	0
31	0
10	0
0	174
4	174
2	0
1	0
490	0
0	0
494	0
529	0
445	0
363	0
322	0
8	0
146	0
0	404
15	404
31	246
77	246
0	1
0	1
28	0
0	0
0	0
58	0
201	0
128	0
0	0
3	0
25	800
4	800
7	800
93	0
2015	0
13	3
2	3
0	3
104	3
81	25
