UniqueCount	AmbigCount
103	0
3706	0
0	201
2	201
0	185
2	191
0	208
0	224
356	15
132	0
268	0
0	0
0	840
67	840
10	346
40	346
178	0
0	36
1	36
301	0
0	0
456	15
408	23
984	0
5	0
1961	0
0	0
218	0
2	0
98	0
2	0
84	0
17	386
1	389
9	392
49	0
0	245
0	247
0	236
0	234
0	0
476	0
235	0
513	0
3	0
418	0
53	0
314	0
185	0
293	0
0	0
5	0
2	0
1210	0
987	0
0	0
94	0
287	0
612	0
224	0
453	0
24	620
18	620
0	0
0	0
59	0
0	0
84	404
15	404
48	0
51	223
0	223
1	223
99	0
0	0
382	0
1075	0
179	0
43	567
0	567
167	0
61	0
15	0
8	0
2	0
0	119
0	142
0	99
0	159
0	0
0	0
1	0
249	0
2245	0
762	0
0	609
0	614
0	596
0	627
36	840
5	846
22	812
0	0
297	0
7	0
74	305
15	305
203	9748
38	9696
56	9745
382	0
301	0
0	0
0	0
328	0
2	0
0	0
0	0
412	0
0	2
0	1
0	2
0	2
204	0
11	256
0	258
0	248
3	188
4	188
2	595
7	595
8	0
0	0
0	0
307	0
438	0
112	0
46	0
0	0
0	1709
24	1702
2	1676
366	0
521	0
0	0
0	0
0	0
1	26
0	26
0	0
1	22
2	22
1460	0
11673	0
0	0
1	0
57	0
137	0
168	0
73	80
3	68
7	68
15	608
0	608
452	0
324	0
0	0
1376	0
30	1
301	0
9	0
85	0
0	186
0	185
0	183
0	185
0	187
0	186
0	185
0	187
0	184
0	184
0	186
0	183
0	181
0	178
0	184
0	182
0	184
215	0
2	955
24	955
0	0
319	1
4	1
507	0
0	0
11	526
10	526
2	126
1	135
0	135
0	106
0	106
0	99
224	0
0	0
0	0
12	598
106	598
72	0
528	0
22	305
5	305
660	0
438	0
5	268
2	268
2	227
0	1
222	33
1156	0
63	0
93	0
459	0
1757	0
141	1471
9	1471
496	0
350	0
94	0
0	0
0	0
2	0
0	0
0	0
138	0
35	0
509	0
0	0
50	0
202	0
11	295
2	284
14	295
86	0
393	0
5	192
1	192
694	0
363	0
0	0
209	0
0	0
0	0
973	0
623	0
11	0
5	489
27	489
0	0
1495	0
0	39
1	39
0	626
0	594
0	594
0	594
0	599
1	764
0	791
3	518
0	518
149	0
22	495
4	495
282	0
5	0
132	0
182	0
0	7
0	7
0	0
52	9356
275	9356
745	0
240	447
183	5
0	2682
7	0
220	447
124	0
488	0
563	0
521	0
393	0
1	267
0	267
1204	0
36	0
248	0
157	0
1859	0
0	0
0	0
387	0
0	0
0	0
9	1713
78	1732
7	1732
201	0
0	278
1	242
7	264
183	0
3	0
1	0
10	0
0	0
0	0
9	1183
1	1165
0	1194
1276	108
3	0
1	0
0	0
0	0
0	0
3	0
0	108
1	0
346	0
18	5186
0	5233
1	5233
27	0
183	0
92	0
512	0
963	0
594	0
128	0
131	0
300	0
1	80
6	80
0	75
17	62
360	0
1	0
1	167
19	167
688	0
226	0
40	0
211	0
1064	0
484	0
0	0
3	262
3	262
253	0
124	413
3	413
0	1
0	1
109	0
0	243
1	243
606	0
0	0
1	198
8	198
14	639
4	535
277	155
41	188
15	188
58	0
0	88
0	80
0	80
0	88
31	0
16	0
1	1
0	1
34	1180
152	1178
3	1172
219	0
0	0
14	0
62	0
20	125
0	120
0	125
1164	0
17	841
353	841
0	0
170	0
67	0
280	0
23	210
5	210
20	533
9	533
251	0
530	0
588	0
1	93
0	93
0	8
0	8
30	0
13	1053
2	1053
42	0
69	0
4	0
0	0
218	0
658	0
0	0
0	0
0	0
404	0
544	0
1084	0
289	0
2403	0
0	13
0	14
0	13
0	14
2837	0
929	0
0	0
0	0
0	5
0	5
0	5
0	5
346	0
15	0
367	0
363	0
0	214
0	169
0	191
140	0
0	0
2	0
353	0
0	398
35	398
578	0
0	0
0	466
17	432
0	459
1046	0
791	0
0	0
143	0
349	0
2583	0
44	0
135	0
472	0
2030	0
311	0
428	0
0	0
51	0
440	0
0	0
16	0
747	0
1710	0
0	0
19	0
64	516
0	608
60	551
4	0
4	0
8	0
20	0
4	67
1	67
0	66
172	243
0	243
0	288
16	307
1	314
9	0
104	0
387	0
9451	0
0	0
2	0
573	0
554	0
842	0
0	0
163	0
2	0
1279	0
2484	0
47	923
6	923
157	0
3514	0
165	0
3779	0
835	0
3	1228
16	1228
384	0
0	0
0	0
427	0
0	0
0	0
5	1642
3	1642
219	0
0	21
0	21
0	21
0	40
0	40
0	40
0	40
2	39
99	0
18	0
16211	0
4899	0
0	1076
218	1076
381	0
1870	0
609	0
203	0
136	0
1013	0
906	0
75	0
367	0
20	249
0	246
0	249
0	967
172	875
57	966
0	205
21	204
0	205
98	0
380	0
449	0
13	0
1	385
8	385
19	704
10	704
39	147
0	147
0	0
466	0
80	0
1	0
763	0
1030	0
1320	0
331	0
322	0
3	225
7	225
395	0
1134	0
184	0
9744	0
310	0
246	0
587	0
0	0
0	15
59	449
42	449
268	0
159	0
10	0
72	0
139	0
20	0
8	0
152	0
3	0
228	0
178	0
1	0
140	0
2084	0
4070	0
699	0
569	0
626	0
0	266
0	232
12	259
167	0
384	0
613	0
1863	0
791	0
5	0
109	0
3147	0
0	0
87	8
0	0
2	0
9	134
0	193
262	0
2	0
0	0
378	0
72	134
1	0
632	193
175	0
27	53
147	59
0	0
154	0
421	0
547	5
338	0
63	0
17	0
3	0
61	0
304	458
473	521
0	0
76	289
10	0
2	0
2049	0
9	0
194	0
6	201
2	205
35	160
0	0
0	0
705	0
0	235
0	246
0	233
0	250
0	237
0	248
2	239
0	243
0	247
0	261
6	261
13	44
0	44
2173	0
633	0
163	0
3	271
11	271
2	612
0	612
0	0
0	0
615	0
155	0
0	455
0	436
1	422
0	460
7	419
952	0
0	0
223	0
5881	0
676	0
2	383
0	383
0	0
24	210
4	210
