UniqueCount	AmbigCount
45	0
896	0
0	205
0	205
0	195
3	197
0	208
0	218
392	19
107	0
198	0
0	0
0	944
59	944
31	295
26	295
142	2
0	75
1	77
366	0
0	0
441	9
406	34
841	0
55	0
1444	0
0	0
149	0
1	0
79	0
5	0
7	0
5	252
0	255
5	257
41	0
0	195
0	198
0	188
0	185
0	0
168	0
343	0
914	0
3	0
528	0
144	0
395	0
164	0
345	0
0	0
10	0
15	0
677	0
382	0
0	0
108	0
206	0
536	0
180	0
451	0
14	459
14	459
0	0
0	0
70	0
0	0
49	215
2	215
47	0
37	160
0	162
4	162
146	0
1	0
137	0
721	0
129	0
75	654
0	654
124	0
86	0
9	0
2	0
1	0
0	107
0	122
0	95
0	132
0	0
0	0
0	0
218	0
1571	0
586	0
0	652
0	650
0	641
0	661
75	1418
10	1425
43	1377
0	0
349	0
0	0
51	219
11	219
205	9866
17	9821
69	9868
446	0
469	0
0	0
0	0
294	0
0	0
0	0
0	0
226	0
0	39
0	30
0	39
0	39
118	0
7	157
0	157
0	146
2	228
6	228
0	319
0	319
4	0
0	0
0	0
374	0
351	0
113	0
62	0
0	0
0	680
4	679
0	658
245	0
375	0
0	0
1	0
0	0
8	457
10	457
1	0
2	12
4	12
1567	0
4452	0
0	0
0	0
103	0
149	0
171	0
72	101
1	95
3	95
10	395
4	395
187	0
380	0
0	0
1675	0
38	12
284	0
29	0
103	0
0	202
0	192
0	192
0	202
0	202
0	192
0	202
0	202
0	192
0	192
0	192
0	200
0	200
0	185
0	197
0	197
0	202
252	0
2	795
20	795
0	0
207	0
4	0
97	0
0	0
4	405
8	405
8	282
8	294
0	294
0	237
0	237
0	205
463	0
1	0
0	0
16	683
163	683
90	0
470	0
16	241
6	241
439	0
213	0
4	210
4	210
5	190
0	0
338	78
519	0
121	0
112	0
255	0
1870	0
148	1591
10	1591
593	0
136	0
82	0
0	0
0	0
0	0
0	0
0	0
160	0
41	0
416	0
0	0
71	0
177	0
3	248
0	237
23	248
67	0
481	0
5	209
0	209
821	0
110	0
2	0
231	0
0	0
0	0
914	0
595	0
7	0
8	712
43	712
0	0
1037	0
0	38
8	38
0	580
0	544
0	544
0	544
0	551
0	756
0	785
0	436
0	436
131	0
4	191
2	191
449	0
41	0
167	0
115	0
0	13
0	13
0	0
13	15900
492	15900
144	0
264	507
286	3
0	3201
13	0
451	508
171	1
282	0
618	0
234	0
132	0
0	387
2	387
845	0
8	0
167	0
268	0
726	0
0	0
0	0
640	0
0	0
0	0
4	1235
45	1242
1	1241
379	0
0	345
1	316
23	328
370	0
4	0
3	0
2	0
4	3
0	3
14	1024
1	973
0	1034
870	115
2	2
0	1
0	0
0	3
0	0
0	0
2	114
0	1
366	0
8	2723
0	2742
0	2742
14	0
159	0
83	0
453	0
247	0
423	0
115	0
108	0
372	0
0	180
9	180
0	163
22	117
433	0
0	0
0	252
26	252
583	0
262	0
123	0
165	0
590	0
898	0
0	0
1	404
10	404
66	0
457	1357
10	1357
0	0
0	0
131	0
1	262
1	262
618	0
2	0
3	245
13	245
5	497
2	405
197	134
40	190
24	190
58	0
0	187
0	166
0	168
0	185
0	0
87	0
59	42
2	42
14	1751
175	1750
4	1729
265	0
0	0
46	0
130	0
15	108
0	103
0	108
921	0
37	1312
663	1312
0	0
260	0
149	0
240	0
19	264
7	264
22	428
6	428
308	0
309	0
242	0
4	156
0	156
19	2372
41	2372
2899	0
8	693
0	693
26	0
119	0
9	0
0	0
211	0
817	0
0	0
0	0
0	0
172	0
521	0
377	0
178	0
1327	0
0	12
0	13
0	13
0	14
808	0
803	0
0	0
0	0
0	7
0	7
0	7
0	7
305	0
17	0
423	0
581	0
0	207
0	160
0	174
141	0
0	0
1	0
223	0
0	139
20	139
1852	0
3	0
0	557
11	529
0	537
973	0
848	0
0	0
136	0
355	0
3522	0
30	0
146	0
508	0
616	0
433	0
427	0
0	0
32	0
461	0
0	0
37	0
738	0
1053	0
0	0
0	0
15	130
0	137
4	123
0	0
4	0
7	0
37	0
1	94
0	94
0	93
169	211
0	211
0	317
19	358
0	360
13	0
152	0
363	0
2512	0
0	0
9	0
535	0
501	0
740	0
0	0
133	0
2	0
854	0
897	0
32	637
1	637
202	0
2102	0
115	0
1802	0
1088	0
3	1885
39	1885
350	0
0	0
0	0
923	0
0	0
27	0
9	567
2	567
183	0
0	47
0	47
0	43
0	33
0	32
0	32
0	33
3	31
93	0
9	0
6486	0
7729	0
0	770
193	770
399	0
823	0
234	0
238	0
189	0
825	0
579	0
84	0
392	0
21	187
0	185
1	187
0	1005
214	902
59	1005
0	217
11	215
1	217
143	0
234	0
339	0
20	0
1	477
8	477
38	1049
6	1049
37	107
1	107
0	0
390	0
65	0
3	0
799	0
256	0
317	0
249	0
316	0
2	236
5	236
150	0
724	0
197	0
6185	0
220	0
269	0
341	0
0	0
0	10
52	369
29	369
309	0
261	0
4	0
45	0
112	0
83	0
8	0
202	0
1	0
106	0
230	1
1	1
144	0
2126	0
3924	0
705	0
358	0
1031	0
0	468
0	391
36	462
143	0
631	0
893	0
990	0
472	0
8	0
294	0
3715	0
1	0
49	9
0	0
7	0
12	271
1	153
104	0
1	0
0	0
219	0
144	271
0	0
707	153
175	0
15	41
142	42
0	0
229	0
328	0
501	7
431	0
83	0
102	0
2	0
253	0
826	907
866	1037
0	0
36	577
1	0
2	0
1554	0
11	0
506	0
4	290
2	300
72	212
0	3
0	3
383	0
0	280
0	294
0	282
0	293
0	281
0	292
1	287
0	295
0	294
1	250
6	250
12	38
1	38
990	0
514	0
124	0
3	150
5	150
8	837
1	837
0	0
0	0
547	0
150	0
0	609
0	579
1	571
0	613
8	582
463	0
0	0
318	0
6586	0
779	0
1	501
0	501
0	0
13	203
2	203
5	388
2	388
598	0
35	1030
23	1030
469	0
2	850
0	839
0	837
350	0
37	522
21	509
8	399
141	0
968	0
0	0
0	0
453	0
6	90
2	90
60	0
203	0
333	0
282	0
1566	0
423	0
131	0
884	0
0	0
446	0
5	164
6	164
228	0
0	0
0	0
380	0
477	0
1	0
15	539
85	539
19	0
2	0
0	2541
0	2386
0	2400
0	2245
50	0
207	53
0	53
343	0
471	0
167	0
0	0
465	0
0	992
0	891
0	886
0	987
0	366
0	341
0	363
0	338
376	0
109	0
153	0
112	0
385	0
941	0
184	0
1	0
0	0
3	1677
110	1677
321	0
262	0
147	0
246	0
1	163
2	163
25	137
2	137
1002	0
397	0
1570	2567
158	0
324	0
13	272
0	272
191	0
111	0
0	0
46	0
0	0
6108	0
4713	0
56	496
8	496
160	0
158	0
15	254
1	254
1	473
0	498
0	494
0	503
0	485
6	70
1	70
12	512
19	512
0	2
0	2
1111	0
0	0
0	0
0	2
0	2
0	283
0	282
0	279
0	280
0	279
0	290
0	287
222	0
1	0
2	0
1236	0
675	18
0	445
0	399
0	417
0	448
239	0
7569	0
343	0
0	118
74	118
453	0
0	118
2	118
12	1734
99	1734
805	0
33	461
2	461
391	0
650	0
155	0
413	0
214	0
209	0
297	0
11	0
2	0
2	140
0	140
155	0
109	0
179	0
44	0
24	1055
3	1055
1	0
0	30
0	30
0	28
319	0
3	0
41	0
0	4
0	4
0	2
0	2
286	0
170	0
285	0
305	0
731	0
1226	0
487	0
2416	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
511	0
0	107
0	107
1	0
28	0
3	0
1240	0
197	1534
12	1534
27	403
15	403
701	0
0	0
0	0
8	0
818	0
3592	2567
69	0
483	0
1210	0
8	1381
44	1381
129	0
562	0
66	0
168	0
692	0
0	205
4	205
357	0
0	0
0	0
3855	0
133	0
645	0
0	0
643	0
266	0
9	0
1264	0
377	0
27	621
0	607
0	619
276	0
391	183
4	195
1	129
0	131
0	0
0	0
3980	0
277	0
0	0
769	0
380	0
0	0
323	0
377	0
890	0
12	3
9	90
3	50
0	0
2	0
4	131
0	122
85	118
21	0
37	0
470	0
6	0
0	3
0	3
0	3
73	322
0	322
0	0
236	0
48	0
1	5
0	5
12	59
0	59
510	0
354	0
3365	0
204	0
388	0
0	2
37	0
3	2
163	0
130	0
0	549
0	544
0	520
0	525
0	520
0	524
213	0
1268	0
3454	0
0	170
0	150
0	153
0	173
1002	0
147	0
130	0
3	240
1	240
0	2
1	0
443	0
0	0
420	0
220	0
522	0
377	0
130	0
12	0
154	0
2	368
7	368
15	101
49	101
0	6
0	6
25	0
0	0
1	0
101	0
185	0
117	0
1	0
258	0
2	671
2	671
11	671
108	0
1516	0
8	2
0	2
0	4
162	4
81	35
0	18
0	7
0	7
0	0
0	0
0	0
0	0
120	0
68	0
0	1990
115	1990
360	0
794	0
170	0
224	0
2	0
11	0
296	0
4	81
5	81
43	0
14	366
10	366
133	0
1	0
1151	0
134	0
306	0
5	208
2	208
251	0
1	0
329	0
259	0
301	0
0	0
946	0
755	0
240	0
11	112
0	112
1097	0
33	0
3	0
177	0
425	0
0	0
518	4
159	0
226	0
779	0
0	0
0	0
397	0
165	408
0	408
698	0
2	513
9	513
86	4
0	0
5	302
1	302
4	0
14	0
202	0
397	0
0	0
251	0
25	0
9	744
9	744
0	349
0	349
0	0
195	0
168	0
166	0
492	0
9	0
907	0
0	0
3	22
130	0
2	49
25	12
0	0
23	3
516	15
99	0
996	0
1	0
0	183
1	183
310	0
649	0
334	0
0	182
0	182
151	0
50	0
0	2
717	0
694	0
4	199
0	199
199	0
34	0
47	0
52	0
164	0
32	0
217	0
3	654
50	654
154	0
99	276
0	276
427	0
813	0
291	0
42	0
120	0
21	0
9	50
0	50
0	0
1	0
101	0
178	0
33	0
21	0
103	968
0	968
0	0
0	0
0	0
0	0
500	0
0	38
6	38
1042	0
218	0
1	73
2	73
99	0
176	0
5	0
3	0
56	0
96	0
5	7
0	0
123	266
738	266
9	373
11	275
0	0
3	636
6	600
13	490
8	490
1	373
2	373
115	0
176	0
7	0
0	372
10	372
6	514
1	514
114	0
7	0
0	91
33	91
383	0
0	5
0	5
0	5
22	517
2	517
267	0
1164	0
237	0
137	0
293	0
5	0
9	472
76	472
53	246
2	246
0	245
344	0
4	0
36	1157
0	1157
0	0
52	0
0	0
1163	0
308	0
2	0
0	0
0	0
17	2768
0	2906
34	2445
1026	0
1358	1
1	1
43	263
0	262
217	1
610	10
163	10
733	0
134	0
182	0
24	788
4	788
0	0
86	0
1	0
67	0
4	233
10	233
289	0
737	0
0	0
84	435
3	435
7	355
94	8723
81	8723
5	257
0	257
488	0
42	0
20	115
3	115
231	0
12	365
0	365
31	1088
6	1088
425	0
1	331
0	334
0	242
0	236
130	0
0	0
0	104
7	104
0	4
0	4
0	0
264	0
0	0
145	0
3	395
3	395
213	395
1	0
1413	0
75	3
195	0
8	95
3	95
79	243
4	243
7	0
43	0
594	0
183	0
87	0
0	0
439	0
24	296
0	296
799	0
14	0
0	0
9	0
0	0
1	0
692	0
534	0
26	0
486	73
64	0
104	0
5060	0
942	0
2	0
19	0
493	0
10	114
625	0
10	254
4	254
795	0
0	0
800	0
470	0
294	0
219	0
371	9
0	9
336	0
0	0
1931	0
0	0
638	0
680	0
30	620
2	620
960	0
29	0
42	309
0	309
0	0
593	0
672	0
1223	0
257	0
1337	0
1	131
0	154
0	154
2	154
101	0
19	0
212	0
233	595
236	595
7	427
1	427
163	0
926	0
0	0
0	0
925	0
327	0
1114	0
1051	0
0	215
0	220
0	105
0	100
0	0
1356	0
1031	0
41	209
2	209
576	0
27	245
4	245
1035	3
1	3
0	0
118	0
0	0
460	0
357	0
872	0
0	107
0	107
0	0
231	0
1055	0
31	245
0	245
0	206
324	0
1	0
469	0
1	0
170	0
8	0
0	0
18	411
45	411
203	0
3	6128
1023	6128
169	0
186	0
0	0
657	0
3	223
0	223
147	0
0	0
457	0
324	0
839	0
120	671
2	671
885	0
353	0
0	77
20	77
720	0
1059	0
0	0
0	0
9	614
7	614
31	0
126	1119
2	1119
264	0
522	0
0	0
26	280
4	280
88	765
5	765
373	0
3	0
1305	0
1	0
610	1928
2	1928
263	0
675	0
248	0
0	56
1	56
143	0
0	0
415	0
9	173
0	173
0	0
474	0
1	0
13	240
75	240
1	0
2	864
1	863
140	864
1	244
10	244
0	484
2	452
0	497
0	0
38	1379
33	1379
0	0
147	0
258	0
235	0
180	0
86	1
2	0
5	459
1	459
7	457
1	953
0	977
0	984
912	0
7	0
0	194
0	178
0	173
0	189
0	160
0	144
0	149
0	165
0	170
0	0
0	0
304	0
1373	0
165	0
0	10
0	10
538	0
269	0
174	214
2	192
5	214
0	0
1	0
196	0
1	0
121	0
49	0
6	58
0	58
69	0
287	0
20	123
1	123
234	0
1438	0
0	0
0	0
0	0
26	0
13	0
279	0
1212	0
379	0
61	0
96	0
9	0
1	186
20	186
1	0
7	422
0	422
201	0
287	0
204	0
0	0
2	0
104	950
6	909
3	950
2259	0
476	0
65	0
117	0
808	0
5	0
51	232
4	232
105	0
21	0
147	0
200	0
45	407
8	407
186	0
226	0
401	0
9	0
1270	1
45	0
0	0
0	0
0	0
0	0
304	0
318	0
411	0
14	350
21	350
337	0
111	0
0	1002
0	940
0	968
0	1030
1747	0
0	44
0	43
2	36
20	359
10	359
4691	0
12	0
50	865
15	865
2	279
7	279
779	0
332	0
0	23
0	23
3423	0
1019	0
19	0
0	0
1	0
212	0
47	0
113	0
2132	0
0	0
167	0
68	0
0	0
0	137
9	137
35	0
0	251
0	230
0	240
0	229
0	239
0	252
54	132
3	132
189	0
0	0
151	0
20	0
545	0
124	0
722	0
0	0
178	0
15	0
0	0
313	0
751	0
412	0
326	0
4	266
12	266
165	0
548	0
69	0
0	0
117	0
420	0
15	1
310	1
62	0
0	0
6	0
60	0
0	0
0	0
0	0
330	0
19	0
334	0
0	0
8	0
192	0
101	0
20	666
29	666
97	200
1	200
0	195
40	2023
4	2023
0	0
27	508
0	540
3	541
376	0
0	0
1	0
0	0
0	0
0	0
2240	0
711	0
415	0
213	0
0	435
0	374
0	373
0	462
0	436
0	435
0	461
0	436
0	0
417	0
1	2
447	2
206	0
151	0
131	0
130	0
0	0
0	0
1175	0
40	243
1	243
55	0
0	0
0	10
1	2
200	0
1	0
0	0
0	0
0	0
0	0
11	0
70	0
0	0
1199	0
3	2
752	0
0	1122
0	1054
0	1045
0	1131
0	1052
301	0
0	0
5	0
0	318
0	304
0	306
0	320
0	293
0	295
0	309
0	307
2	748
148	748
2	0
747	0
0	0
0	0
442	0
33	438
0	449
221	0
537	0
2	0
1	0
300	186
3	186
522	0
0	35
0	35
648	0
5578	0
0	0
505	0
75	0
3	220
6	220
6	199
395	0
377	0
200	506
162	506
232	0
0	0
0	0
0	362
2	349
0	334
0	1
0	1
28	580
0	580
171	708
31	708
499	0
1614	0
0	11
4	11
55	3042
77	3042
10	330
9	330
0	0
474	0
1492	0
107	0
1386	0
8	596
0	594
0	596
194	87
3	148
2	135
0	88
0	27
1296	0
24	0
24	0
18	219
0	219
0	410
1	465
0	413
3	410
15	410
21	148
75	148
86	0
1	0
51	0
4	0
0	0
0	0
256	0
89	0
2	406
45	406
0	0
670	0
125	0
99	694
87	700
0	651
520	0
1524	0
230	0
126	0
0	0
1	0
273	0
0	403
6	403
7	438
8	438
469	0
7	441
6	441
1	2
0	2
6	363
10	363
0	0
121	0
278	0
31	0
20	0
563	0
289	0
308	0
4	291
45	291
315	0
248	0
7	1066
0	1086
73	465
1021	0
4	0
6	0
1046	0
319	0
164	0
327	0
0	0
7	121
0	121
0	104
63	0
482	3
0	215
0	214
11	212
42	282
23	282
503	0
22	0
0	582
2	600
0	600
100	0
260	0
0	0
9	153
6	153
142	0
1330	0
0	0
191	0
1376	0
848	0
170	0
131	0
5	0
0	0
0	0
0	0
0	0
116	0
7	468
3	468
1	249
8	249
2794	0
50	0
116	0
23	41
376	41
210	0
570	0
0	0
371	12
1003	0
0	1611
7	1562
6	1597
0	0
25	0
0	49
0	48
0	42
0	43
162	1
421	0
168	0
0	222
4	222
0	0
28	114
1	114
637	0
134	0
176	0
3	0
157	0
5	212
0	220
0	224
62	1274
1	1274
1	0
0	0
32	586
5	567
71	736
10	737
6	0
88	0
0	0
350	0
187	0
3	0
850	0
1985	0
21	421
0	421
1	0
438	0
0	0
182	0
3	0
117	0
287	0
1243	0
177	0
15	0
606	0
0	0
623	0
1	0
4	107
1	107
6	713
4	1025
0	998
0	0
0	0
508	0
1	810
0	825
28	802
