UniqueCount	AmbigCount
333	2
7393	61
0	660
3	657
0	572
14	603
0	606
6	697
1069	31
393	5
663	4
0	0
0	2745
299	2749
60	764
101	765
170	243
0	72
12	276
873	7
1	0
1436	20
990	47
2814	34
32	1
5075	36
0	0
441	10
1	0
312	2
0	0
270	2
45	1288
2	1289
71	1293
220	13
0	785
7	806
0	751
0	730
1	0
983	13
852	6
1239	13
5	0
1409	13
153	0
685	7
586	9
1210	15
0	0
0	0
11	1
1959	15
2691	40
3	0
228	2
757	6
1632	5
773	7
1036	13
233	1540
192	1540
0	0
0	1
136	4
2	0
170	945
45	946
135	2
194	662
0	662
5	662
350	2
0	0
1051	7
2631	34
303	5
359	1281
11	1277
451	1
195	3
5	0
3	0
5	0
0	570
0	699
0	481
0	786
0	0
0	0
12	0
825	5
4979	42
2421	14
0	1852
0	1828
0	1780
0	1900
187	3311
37	3388
79	3119
3	0
751	9
0	0
172	725
85	724
1213	16350
304	16245
86	16346
909	7
1248	15
0	0
0	0
964	7
11	0
0	0
0	0
992	8
0	0
0	0
0	0
0	0
588	5
90	997
0	1023
1	913
24	752
93	752
70	2864
98	2864
19	0
0	0
0	0
1081	12
1356	17
343	3
353	4
12	0
0	5467
72	5444
6	5230
1042	10
1273	17
4	0
0	1
0	1
0	59
0	59
10	0
11	70
22	70
5275	54
32715	308
0	1
0	1
187	1
348	4
534	4
288	62
26	378
21	378
74	1820
8	1818
698	8
1013	7
0	0
2111	20
25	0
939	13
61	0
296	3
0	731
0	751
0	734
0	735
0	743
0	759
0	730
0	738
0	742
0	747
0	764
1	725
0	717
0	685
0	724
0	716
0	723
695	10
33	2547
195	2546
0	1
636	462
23	456
992	13
0	0
15	1425
28	1426
18	667
42	689
1	688
0	560
0	560
0	471
632	7
0	0
1	0
35	1725
336	1728
161	2
1085	18
120	792
36	789
1664	19
1298	18
20	526
54	526
5	419
0	0
764	99
2067	20
276	1
390	4
1208	9
6600	65
820	4553
54	4551
2115	24
978	13
614	4
0	0
0	0
3	0
1	0
0	0
634	8
144	0
1576	13
0	0
133	1
505	6
81	1012
1	982
177	1011
343	2
1403	11
31	681
4	681
2219	29
552	5
0	0
612	9
0	2
4	0
2669	43
2204	37
24	4
42	1411
163	1412
37	2
3309	29
0	97
14	97
0	2082
0	1982
0	1982
0	1982
0	2003
1	2473
0	2552
10	1729
0	1729
378	2
63	1253
33	1253
769	7
15	164
339	168
405	20
0	26
1	12
18	0
249	987
30	986
1368	12
907	846
278	3
0	5492
0	0
910	1009
350	165
3665	49
1183	7
1068	15
694	5
30	743
40	743
3721	45
120	0
1132	13
796	5
4745	35
0	0
0	0
1448	19
0	0
1	0
53	5391
188	5459
85	5449
803	8
8	954
4	785
85	853
645	6
22	0
5	0
13	0
0	0
0	0
120	4083
3	4059
0	4230
2950	49
0	1
8	1
0	0
0	1
0	4
10	4
3	29
0	0
920	13
91	10526
0	10888
1	10888
101	3
774	6
319	3
1213	12
2539	19
1466	15
488	5
374	8
1055	7
3	278
27	278
0	241
63	191
1179	12
0	0
7	374
190	375
2341	17
751	9
211	4
767	7
2310	20
1203	15
0	0
13	856
38	856
439	3
425	1478
22	1475
0	4
0	4
416	6
13	863
10	863
2451	23
2	0
18	707
82	707
89	2182
24	1983
410	305
186	585
98	583
73	1
0	278
0	213
0	226
0	265
103	0
30	0
9	7
0	7
142	3302
598	3303
56	3294
786	7
0	0
180	0
727	1
77	414
0	387
0	413
3296	47
114	1558
779	1562
0	0
369	2
202	91
591	92
166	556
16	556
91	1275
19	1273
780	14
1327	6
1433	31
18	286
0	286
4	128
0	128
59	0
146	2690
17	2690
198	2
202	2
21	0
1	0
768	11
2327	22
0	0
0	0
0	0
1024	13
1570	18
2392	9
1001	14
5900	52
0	17
0	19
0	15
0	17
5414	46
2311	21
0	0
0	0
0	30
0	28
0	30
0	28
1217	15
41	0
1432	13
1089	20
30	478
0	402
0	406
397	7
1	0
10	81
1092	93
0	921
78	921
4530	38
0	0
0	1777
68	1650
0	1709
2786	13
2265	50
3	29
442	4
849	11
7787	74
204	4
448	4
1171	10
6063	79
991	7
1722	18
31	0
166	1
1505	21
0	0
94	2
1853	8
3767	34
0	0
303	3
285	1251
5	1528
270	1191
13	0
9	2
21	1
29	34
26	375
2	374
2	369
359	752
0	749
5	799
59	821
4	862
29	0
305	5
1099	5
25049	202
0	0
18	0
1679	17
1197	11
1445	19
0	0
967	23
0	0
2411	22
1396	16
240	3138
27	3138
478	3
10050	81
448	5
11598	116
2556	36
11	4519
186	4522
1183	11
0	0
0	0
2604	19
104	2
10	0
49	4460
39	4460
701	7
0	99
10	99
1	93
0	95
0	97
0	97
0	95
3	95
458	4
43	0
66322	698
24851	269
1	2873
517	2876
1178	13
4935	56
1370	8
801	7
507	5
2127	13
1581	24
146	4
1053	15
68	676
0	672
0	673
17	2307
380	1977
127	2269
0	581
70	582
1	581
263	2
1186	8
1142	14
30	5
5	1031
55	1033
51	2216
24	2216
89	419
5	419
0	0
1277	11
233	0
2	0
2436	27
3232	29
4627	34
1048	18
937	11
40	1099
45	1099
873	4
2228	22
748	7
34472	245
1250	29
582	4
1160	15
4	0
0	54
219	1315
104	1318
670	5
355	4
77	0
231	1
387	2
53	0
5	0
175	30
21	27
690	12
338	26
5	26
585	4
6042	68
10369	84
2103	16
1423	13
2202	11
0	727
16	603
56	669
388	8
1129	10
2545	21
5338	37
2220	27
6	0
242	0
9457	61
5	0
385	4
0	0
11	0
67	281
15	298
1004	8
0	0
2	4
790	18
491	285
1	0
1930	317
402	10
145	48
344	52
0	0
454	2
1784	21
1593	19
1249	10
277	2
110	1
0	0
488	4
1090	1422
1686	1719
0	0
335	887
52	0
8	0
5538	42
112	0
582	3
32	601
13	610
136	509
6	2
0	2
1058	7
0	655
0	698
0	662
0	697
0	665
0	687
18	658
0	680
0	678
16	978
9	977
48	147
0	147
5953	60
1709	23
460	7
10	739
43	739
37	2460
7	2460
0	0
0	0
1996	27
552	11
9	1847
0	1734
6	1658
1	1922
34	1749
2681	13
0	0
610	8
17733	203
2010	23
36	1319
0	1319
0	0
77	759
28	759
23	1229
15	1229
1671	14
235	4684
361	4680
1229	11
26	2606
0	2571
0	2585
1244	21
141	2704
296	2673
53	2108
859	2
3182	29
2	0
0	0
1014	10
29	312
10	314
330	0
